data from https://data.oecd.org/interest/long-term-interest-rates.htm#indicator-chart,,,,,,,
LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUS,STINT,TOT,PC_PA,M,2004-08,5.44,
AUS,STINT,TOT,PC_PA,M,2004-09,5.42,
AUS,STINT,TOT,PC_PA,M,2004-10,5.41,
AUS,STINT,TOT,PC_PA,M,2004-11,5.43,
AUS,STINT,TOT,PC_PA,M,2004-12,5.41,
AUS,STINT,TOT,PC_PA,M,2005-01,5.42,
AUS,STINT,TOT,PC_PA,M,2005-02,5.63,
AUS,STINT,TOT,PC_PA,M,2005-03,5.81,
AUS,STINT,TOT,PC_PA,M,2005-04,5.75,
AUS,STINT,TOT,PC_PA,M,2005-05,5.68,
AUS,STINT,TOT,PC_PA,M,2005-06,5.66,
AUS,STINT,TOT,PC_PA,M,2005-07,5.65,
AUS,STINT,TOT,PC_PA,M,2005-08,5.62,
AUS,STINT,TOT,PC_PA,M,2005-09,5.62,
AUS,STINT,TOT,PC_PA,M,2005-10,5.63,
AUS,STINT,TOT,PC_PA,M,2005-11,5.63,
AUS,STINT,TOT,PC_PA,M,2005-12,5.63,
AUS,STINT,TOT,PC_PA,M,2006-01,5.63,
AUS,STINT,TOT,PC_PA,M,2006-02,5.61,
AUS,STINT,TOT,PC_PA,M,2006-03,5.61,
AUS,STINT,TOT,PC_PA,M,2006-04,5.69,
AUS,STINT,TOT,PC_PA,M,2006-05,5.87,
AUS,STINT,TOT,PC_PA,M,2006-06,5.96,
AUS,STINT,TOT,PC_PA,M,2006-07,6.05,
AUS,STINT,TOT,PC_PA,M,2006-08,6.19,
AUS,STINT,TOT,PC_PA,M,2006-09,6.21,
AUS,STINT,TOT,PC_PA,M,2006-10,6.28,
AUS,STINT,TOT,PC_PA,M,2006-11,6.37,
AUS,STINT,TOT,PC_PA,M,2006-12,6.39,
AUS,STINT,TOT,PC_PA,M,2007-01,6.43,
AUS,STINT,TOT,PC_PA,M,2007-02,6.37,
AUS,STINT,TOT,PC_PA,M,2007-03,6.43,
AUS,STINT,TOT,PC_PA,M,2007-04,6.48,
AUS,STINT,TOT,PC_PA,M,2007-05,6.37,
AUS,STINT,TOT,PC_PA,M,2007-06,6.42,
AUS,STINT,TOT,PC_PA,M,2007-07,6.47,
AUS,STINT,TOT,PC_PA,M,2007-08,6.75,
AUS,STINT,TOT,PC_PA,M,2007-09,6.94,
AUS,STINT,TOT,PC_PA,M,2007-10,6.91,
AUS,STINT,TOT,PC_PA,M,2007-11,7.15,
AUS,STINT,TOT,PC_PA,M,2007-12,7.29,
AUS,STINT,TOT,PC_PA,M,2008-01,7.18,
AUS,STINT,TOT,PC_PA,M,2008-02,7.69,
AUS,STINT,TOT,PC_PA,M,2008-03,7.9,
AUS,STINT,TOT,PC_PA,M,2008-04,7.84,
AUS,STINT,TOT,PC_PA,M,2008-05,7.75,
AUS,STINT,TOT,PC_PA,M,2008-06,7.81,
AUS,STINT,TOT,PC_PA,M,2008-07,7.75,
AUS,STINT,TOT,PC_PA,M,2008-08,7.31,
AUS,STINT,TOT,PC_PA,M,2008-09,7.27,
AUS,STINT,TOT,PC_PA,M,2008-10,6.03,
AUS,STINT,TOT,PC_PA,M,2008-11,4.76,
AUS,STINT,TOT,PC_PA,M,2008-12,4.39,
AUS,STINT,TOT,PC_PA,M,2009-01,3.74,
AUS,STINT,TOT,PC_PA,M,2009-02,3.16,
AUS,STINT,TOT,PC_PA,M,2009-03,3.16,
AUS,STINT,TOT,PC_PA,M,2009-04,3.1,
AUS,STINT,TOT,PC_PA,M,2009-05,3.13,
AUS,STINT,TOT,PC_PA,M,2009-06,3.25,
AUS,STINT,TOT,PC_PA,M,2009-07,3.14,
AUS,STINT,TOT,PC_PA,M,2009-08,3.3,
AUS,STINT,TOT,PC_PA,M,2009-09,3.37,
AUS,STINT,TOT,PC_PA,M,2009-10,3.78,
AUS,STINT,TOT,PC_PA,M,2009-11,3.95,
AUS,STINT,TOT,PC_PA,M,2009-12,4.13,
AUS,STINT,TOT,PC_PA,M,2010-01,4.2,
AUS,STINT,TOT,PC_PA,M,2010-02,4.16,
AUS,STINT,TOT,PC_PA,M,2010-03,4.33,
AUS,STINT,TOT,PC_PA,M,2010-04,4.55,
AUS,STINT,TOT,PC_PA,M,2010-05,4.81,
AUS,STINT,TOT,PC_PA,M,2010-06,4.89,
AUS,STINT,TOT,PC_PA,M,2010-07,4.84,
AUS,STINT,TOT,PC_PA,M,2010-08,4.74,
AUS,STINT,TOT,PC_PA,M,2010-09,4.82,
AUS,STINT,TOT,PC_PA,M,2010-10,4.81,
AUS,STINT,TOT,PC_PA,M,2010-11,5.02,
AUS,STINT,TOT,PC_PA,M,2010-12,5.03,
AUS,STINT,TOT,PC_PA,M,2011-01,4.96,
AUS,STINT,TOT,PC_PA,M,2011-02,4.92,
AUS,STINT,TOT,PC_PA,M,2011-03,4.92,
AUS,STINT,TOT,PC_PA,M,2011-04,4.9,
AUS,STINT,TOT,PC_PA,M,2011-05,5,
AUS,STINT,TOT,PC_PA,M,2011-06,4.99,
AUS,STINT,TOT,PC_PA,M,2011-07,4.96,
AUS,STINT,TOT,PC_PA,M,2011-08,4.86,
AUS,STINT,TOT,PC_PA,M,2011-09,4.81,
AUS,STINT,TOT,PC_PA,M,2011-10,4.73,
AUS,STINT,TOT,PC_PA,M,2011-11,4.62,
AUS,STINT,TOT,PC_PA,M,2011-12,4.51,
AUS,STINT,TOT,PC_PA,M,2012-01,4.41,
AUS,STINT,TOT,PC_PA,M,2012-02,4.37,
AUS,STINT,TOT,PC_PA,M,2012-03,4.44,
AUS,STINT,TOT,PC_PA,M,2012-04,4.2,
AUS,STINT,TOT,PC_PA,M,2012-05,3.66,
AUS,STINT,TOT,PC_PA,M,2012-06,3.49,
AUS,STINT,TOT,PC_PA,M,2012-07,3.55,
AUS,STINT,TOT,PC_PA,M,2012-08,3.62,
AUS,STINT,TOT,PC_PA,M,2012-09,3.49,
AUS,STINT,TOT,PC_PA,M,2012-10,3.16,
AUS,STINT,TOT,PC_PA,M,2012-11,3.24,
AUS,STINT,TOT,PC_PA,M,2012-12,3.11,
AUS,STINT,TOT,PC_PA,M,2013-01,3,
AUS,STINT,TOT,PC_PA,M,2013-02,2.95,
AUS,STINT,TOT,PC_PA,M,2013-03,3.05,
AUS,STINT,TOT,PC_PA,M,2013-04,3.02,
AUS,STINT,TOT,PC_PA,M,2013-05,2.82,
AUS,STINT,TOT,PC_PA,M,2013-06,2.8,
AUS,STINT,TOT,PC_PA,M,2013-07,2.76,
AUS,STINT,TOT,PC_PA,M,2013-08,2.6,
AUS,STINT,TOT,PC_PA,M,2013-09,2.58,
AUS,STINT,TOT,PC_PA,M,2013-10,2.58,
AUS,STINT,TOT,PC_PA,M,2013-11,2.59,
AUS,STINT,TOT,PC_PA,M,2013-12,2.61,
AUS,STINT,TOT,PC_PA,M,2014-01,2.62,
AUS,STINT,TOT,PC_PA,M,2014-02,2.63,
AUS,STINT,TOT,PC_PA,M,2014-03,2.66,
AUS,STINT,TOT,PC_PA,M,2014-04,2.68,
AUS,STINT,TOT,PC_PA,M,2014-05,2.69,
AUS,STINT,TOT,PC_PA,M,2014-06,2.7,
AUS,STINT,TOT,PC_PA,M,2014-07,2.65,
AUS,STINT,TOT,PC_PA,M,2014-08,2.63,
AUS,STINT,TOT,PC_PA,M,2014-09,2.66,
AUS,STINT,TOT,PC_PA,M,2014-10,2.72,
AUS,STINT,TOT,PC_PA,M,2014-11,2.75,
AUS,STINT,TOT,PC_PA,M,2014-12,2.75,
AUS,STINT,TOT,PC_PA,M,2015-01,2.7,
AUS,STINT,TOT,PC_PA,M,2015-02,2.36,
AUS,STINT,TOT,PC_PA,M,2015-03,2.3,
AUS,STINT,TOT,PC_PA,M,2015-04,2.25,
AUS,STINT,TOT,PC_PA,M,2015-05,2.15,
AUS,STINT,TOT,PC_PA,M,2015-06,2.15,
AUS,STINT,TOT,PC_PA,M,2015-07,2.14,
AUS,STINT,TOT,PC_PA,M,2015-08,2.14,
AUS,STINT,TOT,PC_PA,M,2015-09,2.17,
AUS,STINT,TOT,PC_PA,M,2015-10,2.15,
AUS,STINT,TOT,PC_PA,M,2015-11,2.22,
AUS,STINT,TOT,PC_PA,M,2015-12,2.34,
AUS,STINT,TOT,PC_PA,M,2016-01,2.3,
AUS,STINT,TOT,PC_PA,M,2016-02,2.28,
AUS,STINT,TOT,PC_PA,M,2016-03,2.31,
AUS,STINT,TOT,PC_PA,M,2016-04,2.26,
AUS,STINT,TOT,PC_PA,M,2016-05,2.01,
AUS,STINT,TOT,PC_PA,M,2016-06,1.99,
AUS,STINT,TOT,PC_PA,M,2016-07,1.93,
AUS,STINT,TOT,PC_PA,M,2016-08,1.76,
AUS,STINT,TOT,PC_PA,M,2016-09,1.73,
AUS,STINT,TOT,PC_PA,M,2016-10,1.75,
AUS,STINT,TOT,PC_PA,M,2016-11,1.76,
AUS,STINT,TOT,PC_PA,M,2016-12,1.78,
AUS,STINT,TOT,PC_PA,M,2017-01,1.78,
AUS,STINT,TOT,PC_PA,M,2017-02,1.78,
AUS,STINT,TOT,PC_PA,M,2017-03,1.79,
AUS,STINT,TOT,PC_PA,M,2017-04,1.77,
AUS,STINT,TOT,PC_PA,M,2017-05,1.73,
AUS,STINT,TOT,PC_PA,M,2017-06,1.72,
AUS,STINT,TOT,PC_PA,M,2017-07,1.7,
AUS,STINT,TOT,PC_PA,M,2017-08,1.7,
AUS,STINT,TOT,PC_PA,M,2017-09,1.72,
AUS,STINT,TOT,PC_PA,M,2017-10,1.7,
AUS,STINT,TOT,PC_PA,M,2017-11,1.72,
AUS,STINT,TOT,PC_PA,M,2017-12,1.77,
AUS,STINT,TOT,PC_PA,M,2018-01,1.79,
AUS,STINT,TOT,PC_PA,M,2018-02,1.77,
AUS,STINT,TOT,PC_PA,M,2018-03,1.93,
AUS,STINT,TOT,PC_PA,M,2018-04,2.06,
AUS,STINT,TOT,PC_PA,M,2018-05,1.96,
AUS,STINT,TOT,PC_PA,M,2018-06,2.07,
AUS,STINT,TOT,PC_PA,M,2018-07,2.02,
FRA,STINT,TOT,PC_PA,M,1970-01,10.35,
FRA,STINT,TOT,PC_PA,M,1970-02,9.86,
FRA,STINT,TOT,PC_PA,M,1970-03,9.55,
FRA,STINT,TOT,PC_PA,M,1970-04,8.95,
FRA,STINT,TOT,PC_PA,M,1970-05,9.02,
FRA,STINT,TOT,PC_PA,M,1970-06,9.59,
FRA,STINT,TOT,PC_PA,M,1970-07,9.1,
FRA,STINT,TOT,PC_PA,M,1970-08,8.64,
FRA,STINT,TOT,PC_PA,M,1970-09,8.28,
FRA,STINT,TOT,PC_PA,M,1970-10,8.28,
FRA,STINT,TOT,PC_PA,M,1970-11,7.96,
FRA,STINT,TOT,PC_PA,M,1970-12,7.52,
FRA,STINT,TOT,PC_PA,M,1971-01,6.67,
FRA,STINT,TOT,PC_PA,M,1971-02,6.29,
FRA,STINT,TOT,PC_PA,M,1971-03,6.17,
FRA,STINT,TOT,PC_PA,M,1971-04,5.99,
FRA,STINT,TOT,PC_PA,M,1971-05,6.53,
FRA,STINT,TOT,PC_PA,M,1971-06,6.95,
FRA,STINT,TOT,PC_PA,M,1971-07,6.29,
FRA,STINT,TOT,PC_PA,M,1971-08,6.41,
FRA,STINT,TOT,PC_PA,M,1971-09,6.41,
FRA,STINT,TOT,PC_PA,M,1971-10,6.18,
FRA,STINT,TOT,PC_PA,M,1971-11,5.87,
FRA,STINT,TOT,PC_PA,M,1971-12,5.68,
FRA,STINT,TOT,PC_PA,M,1972-01,5.39,
FRA,STINT,TOT,PC_PA,M,1972-02,5.41,
FRA,STINT,TOT,PC_PA,M,1972-03,4.97,
FRA,STINT,TOT,PC_PA,M,1972-04,5.11,
FRA,STINT,TOT,PC_PA,M,1972-05,5.42,
FRA,STINT,TOT,PC_PA,M,1972-06,4.89,
FRA,STINT,TOT,PC_PA,M,1972-07,4.85,
FRA,STINT,TOT,PC_PA,M,1972-08,4.73,
FRA,STINT,TOT,PC_PA,M,1972-09,4.78,
FRA,STINT,TOT,PC_PA,M,1972-10,5.82,
FRA,STINT,TOT,PC_PA,M,1972-11,6.81,
FRA,STINT,TOT,PC_PA,M,1972-12,7.9,
FRA,STINT,TOT,PC_PA,M,1973-01,7.72,
FRA,STINT,TOT,PC_PA,M,1973-02,7.89,
FRA,STINT,TOT,PC_PA,M,1973-03,7.8,
FRA,STINT,TOT,PC_PA,M,1973-04,7.68,
FRA,STINT,TOT,PC_PA,M,1973-05,7.84,
FRA,STINT,TOT,PC_PA,M,1973-06,8,
FRA,STINT,TOT,PC_PA,M,1973-07,8.94,
FRA,STINT,TOT,PC_PA,M,1973-08,9.41,
FRA,STINT,TOT,PC_PA,M,1973-09,10.37,
FRA,STINT,TOT,PC_PA,M,1973-10,11.36,
FRA,STINT,TOT,PC_PA,M,1973-11,11.18,
FRA,STINT,TOT,PC_PA,M,1973-12,11.36,
FRA,STINT,TOT,PC_PA,M,1974-01,13.43,
FRA,STINT,TOT,PC_PA,M,1974-02,12.49,
FRA,STINT,TOT,PC_PA,M,1974-03,12.33,
FRA,STINT,TOT,PC_PA,M,1974-04,12.27,
FRA,STINT,TOT,PC_PA,M,1974-05,12.78,
FRA,STINT,TOT,PC_PA,M,1974-06,13.74,
FRA,STINT,TOT,PC_PA,M,1974-07,14.13,
FRA,STINT,TOT,PC_PA,M,1974-08,13.97,
FRA,STINT,TOT,PC_PA,M,1974-09,13.92,
FRA,STINT,TOT,PC_PA,M,1974-10,13.38,
FRA,STINT,TOT,PC_PA,M,1974-11,12.26,
FRA,STINT,TOT,PC_PA,M,1974-12,11.53,
FRA,STINT,TOT,PC_PA,M,1975-01,11.03,
FRA,STINT,TOT,PC_PA,M,1975-02,9.79,
FRA,STINT,TOT,PC_PA,M,1975-03,8.94,
FRA,STINT,TOT,PC_PA,M,1975-04,8.24,
FRA,STINT,TOT,PC_PA,M,1975-05,7.58,
FRA,STINT,TOT,PC_PA,M,1975-06,7.26,
FRA,STINT,TOT,PC_PA,M,1975-07,7.33,
FRA,STINT,TOT,PC_PA,M,1975-08,7.12,
FRA,STINT,TOT,PC_PA,M,1975-09,7.05,
FRA,STINT,TOT,PC_PA,M,1975-10,7.01,
FRA,STINT,TOT,PC_PA,M,1975-11,6.98,
FRA,STINT,TOT,PC_PA,M,1975-12,6.75,
FRA,STINT,TOT,PC_PA,M,1976-01,6.41,
FRA,STINT,TOT,PC_PA,M,1976-02,7.43,
FRA,STINT,TOT,PC_PA,M,1976-03,7.84,
FRA,STINT,TOT,PC_PA,M,1976-04,7.68,
FRA,STINT,TOT,PC_PA,M,1976-05,7.8,
FRA,STINT,TOT,PC_PA,M,1976-06,7.99,
FRA,STINT,TOT,PC_PA,M,1976-07,8.48,
FRA,STINT,TOT,PC_PA,M,1976-08,9.61,
FRA,STINT,TOT,PC_PA,M,1976-09,9.59,
FRA,STINT,TOT,PC_PA,M,1976-10,10.34,
FRA,STINT,TOT,PC_PA,M,1976-11,10.54,
FRA,STINT,TOT,PC_PA,M,1976-12,10.57,
FRA,STINT,TOT,PC_PA,M,1977-01,10.02,
FRA,STINT,TOT,PC_PA,M,1977-02,9.84,
FRA,STINT,TOT,PC_PA,M,1977-03,9.96,
FRA,STINT,TOT,PC_PA,M,1977-04,9.39,
FRA,STINT,TOT,PC_PA,M,1977-05,9.14,
FRA,STINT,TOT,PC_PA,M,1977-06,9.04,
FRA,STINT,TOT,PC_PA,M,1977-07,8.72,
FRA,STINT,TOT,PC_PA,M,1977-08,8.49,
FRA,STINT,TOT,PC_PA,M,1977-09,8.38,
FRA,STINT,TOT,PC_PA,M,1977-10,8.45,
FRA,STINT,TOT,PC_PA,M,1977-11,9.31,
FRA,STINT,TOT,PC_PA,M,1977-12,9.85,
FRA,STINT,TOT,PC_PA,M,1978-01,9.26,
FRA,STINT,TOT,PC_PA,M,1978-02,10.47,
FRA,STINT,TOT,PC_PA,M,1978-03,9.91,
FRA,STINT,TOT,PC_PA,M,1978-04,8.44,
FRA,STINT,TOT,PC_PA,M,1978-05,8.24,
FRA,STINT,TOT,PC_PA,M,1978-06,7.93,
FRA,STINT,TOT,PC_PA,M,1978-07,7.63,
FRA,STINT,TOT,PC_PA,M,1978-08,7.45,
FRA,STINT,TOT,PC_PA,M,1978-09,7.4,
FRA,STINT,TOT,PC_PA,M,1978-10,7.37,
FRA,STINT,TOT,PC_PA,M,1978-11,7.11,
FRA,STINT,TOT,PC_PA,M,1978-12,6.67,
FRA,STINT,TOT,PC_PA,M,1979-01,6.57,
FRA,STINT,TOT,PC_PA,M,1979-02,6.88,
FRA,STINT,TOT,PC_PA,M,1979-03,7.1,
FRA,STINT,TOT,PC_PA,M,1979-04,7,
FRA,STINT,TOT,PC_PA,M,1979-05,7.61,
FRA,STINT,TOT,PC_PA,M,1979-06,8.68,
FRA,STINT,TOT,PC_PA,M,1979-07,9.94,
FRA,STINT,TOT,PC_PA,M,1979-08,10.84,
FRA,STINT,TOT,PC_PA,M,1979-09,11.69,
FRA,STINT,TOT,PC_PA,M,1979-10,12.13,
FRA,STINT,TOT,PC_PA,M,1979-11,12.77,
FRA,STINT,TOT,PC_PA,M,1979-12,12.59,
FRA,STINT,TOT,PC_PA,M,1980-01,12.37,
FRA,STINT,TOT,PC_PA,M,1980-02,12.63,
FRA,STINT,TOT,PC_PA,M,1980-03,13.99,
FRA,STINT,TOT,PC_PA,M,1980-04,12.94,
FRA,STINT,TOT,PC_PA,M,1980-05,12.65,
FRA,STINT,TOT,PC_PA,M,1980-06,12.35,
FRA,STINT,TOT,PC_PA,M,1980-07,11.93,
FRA,STINT,TOT,PC_PA,M,1980-08,11.27,
FRA,STINT,TOT,PC_PA,M,1980-09,11.83,
FRA,STINT,TOT,PC_PA,M,1980-10,11.73,
FRA,STINT,TOT,PC_PA,M,1980-11,11.26,
FRA,STINT,TOT,PC_PA,M,1980-12,11.56,
FRA,STINT,TOT,PC_PA,M,1981-01,11.43,
FRA,STINT,TOT,PC_PA,M,1981-02,11.9,
FRA,STINT,TOT,PC_PA,M,1981-03,12.57,
FRA,STINT,TOT,PC_PA,M,1981-04,13,
FRA,STINT,TOT,PC_PA,M,1981-05,15.9,
FRA,STINT,TOT,PC_PA,M,1981-06,18.92,
FRA,STINT,TOT,PC_PA,M,1981-07,17.29,
FRA,STINT,TOT,PC_PA,M,1981-08,17.44,
FRA,STINT,TOT,PC_PA,M,1981-09,17.59,
FRA,STINT,TOT,PC_PA,M,1981-10,16.46,
FRA,STINT,TOT,PC_PA,M,1981-11,15.35,
FRA,STINT,TOT,PC_PA,M,1981-12,15.26,
FRA,STINT,TOT,PC_PA,M,1982-01,15.07,
FRA,STINT,TOT,PC_PA,M,1982-02,14.52,
FRA,STINT,TOT,PC_PA,M,1982-03,15.25,
FRA,STINT,TOT,PC_PA,M,1982-04,16.36,
FRA,STINT,TOT,PC_PA,M,1982-05,16.19,
FRA,STINT,TOT,PC_PA,M,1982-06,15.7,
FRA,STINT,TOT,PC_PA,M,1982-07,14.63,
FRA,STINT,TOT,PC_PA,M,1982-08,14.48,
FRA,STINT,TOT,PC_PA,M,1982-09,14.06,
FRA,STINT,TOT,PC_PA,M,1982-10,13.45,
FRA,STINT,TOT,PC_PA,M,1982-11,12.97,
FRA,STINT,TOT,PC_PA,M,1982-12,12.71,
FRA,STINT,TOT,PC_PA,M,1983-01,12.58,
FRA,STINT,TOT,PC_PA,M,1983-02,12.9,
FRA,STINT,TOT,PC_PA,M,1983-03,12.65,
FRA,STINT,TOT,PC_PA,M,1983-04,12.13,
FRA,STINT,TOT,PC_PA,M,1983-05,12.56,
FRA,STINT,TOT,PC_PA,M,1983-06,12.63,
FRA,STINT,TOT,PC_PA,M,1983-07,12.37,
FRA,STINT,TOT,PC_PA,M,1983-08,12.37,
FRA,STINT,TOT,PC_PA,M,1983-09,12.43,
FRA,STINT,TOT,PC_PA,M,1983-10,12.45,
FRA,STINT,TOT,PC_PA,M,1983-11,12.35,
FRA,STINT,TOT,PC_PA,M,1983-12,12.19,
FRA,STINT,TOT,PC_PA,M,1984-01,12.25,
FRA,STINT,TOT,PC_PA,M,1984-02,12.45,
FRA,STINT,TOT,PC_PA,M,1984-03,12.54,
FRA,STINT,TOT,PC_PA,M,1984-04,12.48,
FRA,STINT,TOT,PC_PA,M,1984-05,12.2,
FRA,STINT,TOT,PC_PA,M,1984-06,12.23,
FRA,STINT,TOT,PC_PA,M,1984-07,11.78,
FRA,STINT,TOT,PC_PA,M,1984-08,11.41,
FRA,STINT,TOT,PC_PA,M,1984-09,11.05,
FRA,STINT,TOT,PC_PA,M,1984-10,10.8,
FRA,STINT,TOT,PC_PA,M,1984-11,10.55,
FRA,STINT,TOT,PC_PA,M,1984-12,10.69,
FRA,STINT,TOT,PC_PA,M,1985-01,10.46,
FRA,STINT,TOT,PC_PA,M,1985-02,10.63,
FRA,STINT,TOT,PC_PA,M,1985-03,10.73,
FRA,STINT,TOT,PC_PA,M,1985-04,10.48,
FRA,STINT,TOT,PC_PA,M,1985-05,10.18,
FRA,STINT,TOT,PC_PA,M,1985-06,10.2,
FRA,STINT,TOT,PC_PA,M,1985-07,9.98,
FRA,STINT,TOT,PC_PA,M,1985-08,9.81,
FRA,STINT,TOT,PC_PA,M,1985-09,9.62,
FRA,STINT,TOT,PC_PA,M,1985-10,9.32,
FRA,STINT,TOT,PC_PA,M,1985-11,8.96,
FRA,STINT,TOT,PC_PA,M,1985-12,8.95,
FRA,STINT,TOT,PC_PA,M,1986-01,8.96,
FRA,STINT,TOT,PC_PA,M,1986-02,8.81,
FRA,STINT,TOT,PC_PA,M,1986-03,8.31,
FRA,STINT,TOT,PC_PA,M,1986-04,7.61,
FRA,STINT,TOT,PC_PA,M,1986-05,7.24,
FRA,STINT,TOT,PC_PA,M,1986-06,7.24,
FRA,STINT,TOT,PC_PA,M,1986-07,7.13,
FRA,STINT,TOT,PC_PA,M,1986-08,7.11,
FRA,STINT,TOT,PC_PA,M,1986-09,7.08,
FRA,STINT,TOT,PC_PA,M,1986-10,7.41,
FRA,STINT,TOT,PC_PA,M,1986-11,7.51,
FRA,STINT,TOT,PC_PA,M,1986-12,8.104,
FRA,STINT,TOT,PC_PA,M,1987-01,8.5817,
FRA,STINT,TOT,PC_PA,M,1987-02,8.4777,
FRA,STINT,TOT,PC_PA,M,1987-03,7.9622,
FRA,STINT,TOT,PC_PA,M,1987-04,8,
FRA,STINT,TOT,PC_PA,M,1987-05,8.2203,
FRA,STINT,TOT,PC_PA,M,1987-06,8.3318,
FRA,STINT,TOT,PC_PA,M,1987-07,7.9541,
FRA,STINT,TOT,PC_PA,M,1987-08,8.004,
FRA,STINT,TOT,PC_PA,M,1987-09,7.9766,
FRA,STINT,TOT,PC_PA,M,1987-10,8.3276,
FRA,STINT,TOT,PC_PA,M,1987-11,8.787,
FRA,STINT,TOT,PC_PA,M,1987-12,8.6043,
FRA,STINT,TOT,PC_PA,M,1988-01,8.3286,
FRA,STINT,TOT,PC_PA,M,1988-02,7.6767,
FRA,STINT,TOT,PC_PA,M,1988-03,8.0388,
FRA,STINT,TOT,PC_PA,M,1988-04,8.1286,
FRA,STINT,TOT,PC_PA,M,1988-05,7.9335,
FRA,STINT,TOT,PC_PA,M,1988-06,7.3927,
FRA,STINT,TOT,PC_PA,M,1988-07,7.4456,
FRA,STINT,TOT,PC_PA,M,1988-08,7.746,
FRA,STINT,TOT,PC_PA,M,1988-09,7.9904,
FRA,STINT,TOT,PC_PA,M,1988-10,8.0152,
FRA,STINT,TOT,PC_PA,M,1988-11,8.1401,
FRA,STINT,TOT,PC_PA,M,1988-12,8.4698,
FRA,STINT,TOT,PC_PA,M,1989-01,8.6835,
FRA,STINT,TOT,PC_PA,M,1989-02,9.2355,
FRA,STINT,TOT,PC_PA,M,1989-03,9.158,
FRA,STINT,TOT,PC_PA,M,1989-04,8.7464,
FRA,STINT,TOT,PC_PA,M,1989-05,8.9219,
FRA,STINT,TOT,PC_PA,M,1989-06,8.9995,
FRA,STINT,TOT,PC_PA,M,1989-07,9.1782,
FRA,STINT,TOT,PC_PA,M,1989-08,9.0973,
FRA,STINT,TOT,PC_PA,M,1989-09,9.3491,
FRA,STINT,TOT,PC_PA,M,1989-10,10.0217,
FRA,STINT,TOT,PC_PA,M,1989-11,10.5083,
FRA,STINT,TOT,PC_PA,M,1989-12,10.8863,
FRA,STINT,TOT,PC_PA,M,1990-01,11.3332,
FRA,STINT,TOT,PC_PA,M,1990-02,11.046,
FRA,STINT,TOT,PC_PA,M,1990-03,10.6716,
FRA,STINT,TOT,PC_PA,M,1990-04,10.0167,
FRA,STINT,TOT,PC_PA,M,1990-05,9.8143,
FRA,STINT,TOT,PC_PA,M,1990-06,10.0737,
FRA,STINT,TOT,PC_PA,M,1990-07,10.0501,
FRA,STINT,TOT,PC_PA,M,1990-08,10.1915,
FRA,STINT,TOT,PC_PA,M,1990-09,10.3466,
FRA,STINT,TOT,PC_PA,M,1990-10,10.0364,
FRA,STINT,TOT,PC_PA,M,1990-11,10.003,
FRA,STINT,TOT,PC_PA,M,1990-12,10.2737,
FRA,STINT,TOT,PC_PA,M,1991-01,10.2747,
FRA,STINT,TOT,PC_PA,M,1991-02,9.7937,
FRA,STINT,TOT,PC_PA,M,1991-03,9.4259,
FRA,STINT,TOT,PC_PA,M,1991-04,9.3466,
FRA,STINT,TOT,PC_PA,M,1991-05,9.2344,
FRA,STINT,TOT,PC_PA,M,1991-06,9.7066,
FRA,STINT,TOT,PC_PA,M,1991-07,9.593,
FRA,STINT,TOT,PC_PA,M,1991-08,9.5992,
FRA,STINT,TOT,PC_PA,M,1991-09,9.4302,
FRA,STINT,TOT,PC_PA,M,1991-10,9.325,
FRA,STINT,TOT,PC_PA,M,1991-11,9.5406,
FRA,STINT,TOT,PC_PA,M,1991-12,10.1104,
FRA,STINT,TOT,PC_PA,M,1992-01,9.9822,
FRA,STINT,TOT,PC_PA,M,1992-02,10.0471,
FRA,STINT,TOT,PC_PA,M,1992-03,10.1195,
FRA,STINT,TOT,PC_PA,M,1992-04,10.0409,
FRA,STINT,TOT,PC_PA,M,1992-05,9.9674,
FRA,STINT,TOT,PC_PA,M,1992-06,10.1126,
FRA,STINT,TOT,PC_PA,M,1992-07,10.2229,
FRA,STINT,TOT,PC_PA,M,1992-08,10.3892,
FRA,STINT,TOT,PC_PA,M,1992-09,11.0405,
FRA,STINT,TOT,PC_PA,M,1992-10,11.1165,
FRA,STINT,TOT,PC_PA,M,1992-11,9.7556,
FRA,STINT,TOT,PC_PA,M,1992-12,11.341,
FRA,STINT,TOT,PC_PA,M,1993-01,12.1036,
FRA,STINT,TOT,PC_PA,M,1993-02,12.0578,
FRA,STINT,TOT,PC_PA,M,1993-03,11.292,
FRA,STINT,TOT,PC_PA,M,1993-04,9.0996,
FRA,STINT,TOT,PC_PA,M,1993-05,7.6392,
FRA,STINT,TOT,PC_PA,M,1993-06,7.3169,
FRA,STINT,TOT,PC_PA,M,1993-07,8.0968,
FRA,STINT,TOT,PC_PA,M,1993-08,7.9281,
FRA,STINT,TOT,PC_PA,M,1993-09,7.2893,
FRA,STINT,TOT,PC_PA,M,1993-10,6.9791,
FRA,STINT,TOT,PC_PA,M,1993-11,6.721,
FRA,STINT,TOT,PC_PA,M,1993-12,6.5189,
FRA,STINT,TOT,PC_PA,M,1994-01,6.3185,
FRA,STINT,TOT,PC_PA,M,1994-02,6.2992,
FRA,STINT,TOT,PC_PA,M,1994-03,6.247,
FRA,STINT,TOT,PC_PA,M,1994-04,6.0139,
FRA,STINT,TOT,PC_PA,M,1994-05,5.642,
